N,p,n,k,lam,alpha_attr,alpha_rob,alpha_match,scc_outcome,robustness_outcome,match_outcome
12,0.03701330402601458,3,0,6,0.8883,0.0155,0.0962000000000001,1.3,0.9151692708333332,0.5342957390679255
10,0.01080470939173999,1,1,2,0.2199,0.6245,0.1556,3.475,0.74025390625,0.54555419921875
10,0.025301593754935656,4,1,1,0.4798,0.2073,0.3129,1.0,1.0,0.692
12,0.031648592647927874,2,2,5,0.7121,0.2494,0.0385,2.975,0.873828125,0.5337239583333334
11,0.026530819062214404,2,0,9,0.2759,0.1039,0.6202,3.1,0.8227272727272726,0.4559090909090909
11,0.011404788321030115,5,1,4,0.8749,0.0461,0.07900000000000001,1.0,0.6002263849431817,0.5496157004616478
12,0.02217618876369907,5,2,1,0.8819,0.0428,0.0753,1.0,1.0,0.4125
12,0.022784166193963194,4,2,2,0.4047,0.4282,0.1671,1.0,1.0,0.6508928571428573
11,0.022130557158243955,2,1,4,0.6651,0.2525,0.08239999999999999,1.325,0.80576171875,0.5431818181818182
11,0.03369600843093728,3,0,3,0.4701,0.0893,0.4406,1.05,0.6391357421875,0.33207497336647723
12,0.04582392393680912,3,0,8,0.3664,0.4643,0.1693,1.25,0.4586822509765625,0.5017456517075047
10,0.012905376625825152,5,1,5,0.6668,0.2236,0.1096,1.0,0.6073828125,0.43546630859375013
10,0.04941329812370131,2,2,8,0.3883,0.2735,0.3382,1.575,0.805,0.504375
12,0.015680927159205448,1,1,6,0.8241,0.1291,0.04679999999999999,6.1,0.7515625,0.5526888020833335
10,0.049155320504920934,2,1,4,0.8052,0.0949,0.0999,1.25,1.0,0.5995
10,0.033556721461529486,3,0,3,0.9862,0.006,0.007800000000000012,1.025,0.3906005859375,0.56446728515625
11,0.03922490359333407,1,1,10,0.3717,0.1886,0.4397,6.675,0.3791193181818181,0.4767400568181818
11,0.0456357297377052,4,0,0,0.0816,0.4015,0.5169,1.25,0.4053267045454546,0.4686082964320047
11,0.025599323722850387,2,1,7,0.6166,0.1073,0.2761,6.9,0.7293678977272728,0.49771987452651506
11,0.028022254731757387,2,0,3,0.5008,0.0596,0.4396,5.975,0.7063920454545454,0.4564884334415584
12,0.0484777075979901,2,0,10,0.7912,0.0727,0.1361,3.95,0.5703613281250001,0.4981642950148809
11,0.012918814783930506,4,1,9,0.2477,0.3237,0.4286,1.0,1.0,0.4818181818181818
11,0.03384653223830254,2,1,4,0.0657,0.3582,0.5761,4.1,0.7679177024147728,0.3984084990530303
10,0.020852987597308595,4,1,9,0.9883,0.0104,0.001300000000000111,1.0,0.8283837890625,0.4613528878348214
11,0.011289915508938483,4,2,4,0.4473,0.1626,0.3901,1.0,0.8174050071022727,0.43726714691558444
11,0.012495732883983604,4,0,5,0.8758,0.0535,0.0707,1.95,0.9849387428977273,0.4569577214305351
11,0.01198797755627818,5,0,9,0.0549,0.3748,0.5703,1.0,0.998095703125,0.47287710478811534
11,0.040598090169474015,3,0,7,0.1396,0.758,0.1024,1.725,0.8482488458806818,0.4229416884385147
11,0.04894403093297344,1,0,1,0.6654,0.0495,0.2851,4.875,0.8170454545454546,0.37161931818181826
12,0.03346354095494746,5,0,7,0.7446,0.0387,0.2167,1.0,0.958978271484375,0.47038384331597227
12,0.028874996227960616,5,0,2,0.4601,0.2185,0.3214,1.0,0.5345438639322916,0.49370759388757135
11,0.018162098927626304,2,1,8,0.5098,0.0871,0.4031,2.15,0.76005859375,0.6000310724431818
11,0.039907935528598816,1,0,9,0.2329,0.4162,0.3509,8.575,0.7227272727272729,0.5177272727272726
11,0.044608321844132465,2,0,4,0.9287,0.0576,0.0137,6.425,0.7339155717329545,0.6465771484375
10,0.017120042317558957,5,1,4,0.4121,0.5717,0.0162,1.0,0.725205078125,0.5238654436383928
12,0.027637147281480638,2,1,8,0.7802,0.2163,0.003500000000000111,1.2,1.0,0.5791666666666668
11,0.025766794729851564,1,1,8,0.9649,0.0016,0.0335,5.15,0.8664417613636364,0.4767578125
11,0.03351940754714142,5,1,8,0.0681,0.7046,0.2273,1.0,0.9894220525568181,0.4573985706676136
12,0.010453918796785762,4,2,3,0.757,0.0735,0.1695,1.575,0.692694091796875,0.5188153584798176
11,0.02654713746294067,2,1,9,0.0813,0.8043,0.1144,1.15,0.7662464488636364,0.4291947798295455
11,0.028137937688612384,4,0,2,0.7714,0.171,0.05760000000000001,1.425,0.514022549715909,0.5409413259266775
10,0.025318467890965105,3,0,8,0.8017,0.0247,0.1736,1.0,0.7965722656249999,0.45063537597656256
12,0.03309937562246323,2,0,7,0.3055,0.6667,0.0278,3.075,0.5932169596354168,0.35763840448288686
11,0.016715439334536668,2,2,10,0.2367,0.2341,0.5292,1.075,0.6838001598011364,0.5581390565814395
12,0.010722332300704934,1,1,8,0.6279,0.1187,0.2534,4.4,0.994921875,0.41866048177083337
11,0.030827746871290536,2,2,7,0.5761,0.0366,0.3873000000000001,4.875,0.9053089488636363,0.7682617187500002
10,0.04291631143999467,2,1,3,0.6517,0.0079,0.3404,2.025,0.9070703124999999,0.80642578125
12,0.04131147750972678,4,1,9,0.7105,0.0391,0.2504,1.475,0.99381103515625,0.41945444742838556
11,0.02472288789719982,5,1,9,0.552,0.1047,0.3433,1.0,0.9963645241477274,0.5060916785037877
10,0.01676148230552229,4,2,9,0.5496,0.0574,0.393,1.0,0.7779589843750001,0.4422607421875
11,0.037313719846403935,2,2,1,0.606,0.1013,0.2927,2.475,0.7323419744318183,0.5915601325757576
11,0.03533540026887206,4,0,6,0.2824,0.4361,0.2815000000000001,1.0,0.5255171342329545,0.5059580556162588
11,0.019922740199949142,1,0,0,0.178,0.6284,0.19360000000000002,5.15,0.8181818181818181,0.5254261363636363
11,0.036232547913960744,2,1,1,0.5844,0.1467,0.2689,1.85,0.7849875710227273,0.3261363636363636
10,0.020709782271859226,4,1,8,0.0145,0.0697,0.9158,1.025,0.9923486328125,0.49916845703125007
11,0.023789962073848474,3,1,9,0.9028,0.058,0.03919999999999988,1.65,0.8826260653409091,0.48838746702516234
11,0.04055490823760142,4,1,3,0.3889,0.591,0.0201,1.0,0.6874400745738636,0.7113366487841588
11,0.0441123123357066,2,1,7,0.5273,0.2387,0.234,1.05,1.0,0.7227272727272729
11,0.023524483578200105,4,2,5,0.2571,0.3299,0.413,1.0,0.6048739346590909,0.5179104891690341
12,0.02880197465596005,1,1,4,0.59,0.093,0.317,6.3,0.703125,0.4760416666666667
10,0.04118653985250178,4,1,6,0.8843,0.0651,0.0506,1.0,0.6146533203125,0.5134721790660511
11,0.013701125519911348,4,0,1,0.0597,0.2256,0.7147,1.0,0.7272838245738636,0.5556457970856894
12,0.04331078688848483,4,1,9,0.5477,0.1452,0.3071,1.5,0.6623718261718751,0.5731046040852865
11,0.03567297898228488,5,0,9,0.8393,0.0978,0.0629,1.175,0.44942294034090907,0.4669046301143025
12,0.02902181534869623,3,1,2,0.0496,0.7482,0.2022,1.875,0.9383626302083335,0.5006917317708333
11,0.035643752304243805,3,1,2,0.6124,0.159,0.2286,1.675,0.7992498224431819,0.5484482088955965
10,0.04964348469194185,2,1,6,0.7381,0.1501,0.11180000000000001,3.65,0.7131347656249999,0.45044189453124994
10,0.04802205127619582,4,2,7,0.31,0.6291,0.0609,1.0,0.6211328124999997,0.43015537806919646
11,0.010696894714104942,5,0,9,0.2079,0.4294,0.3627,1.0,0.7435968572443181,0.44759864744076056
12,0.037848680733749744,3,1,7,0.1108,0.7552,0.13399999999999998,1.125,0.9658955891927082,0.5093559265136719
12,0.030784963909142538,2,1,9,0.1418,0.566,0.2922,1.65,0.8289306640625,0.4832977294921875
10,0.04067081697303113,2,0,4,0.7024,0.1069,0.1907,1.075,0.8296484375000001,0.5708654785156251
10,0.02276133841995201,1,2,8,0.2917,0.2623,0.446,5.075,0.4953125,0.45609374999999996
11,0.012520686287822679,4,1,0,0.8295,0.0938,0.0767,1.0,0.988802823153409,0.36794544566761367
12,0.02371300735449828,3,0,0,0.7061,0.2893,0.0046,1.0,0.6023203531901041,0.39643135070800783
11,0.016481972108247877,3,2,6,0.9118,0.069,0.01919999999999979,1.0,0.9570667613636363,0.5777359603287339
11,0.04310776569629336,4,1,9,0.854,0.0499,0.09610000000000012,1.0,0.8603804154829543,0.5555521059976627
11,0.04148075413974353,4,1,4,0.2565,0.1079,0.6356,1.0,1.0,0.49886363636363634
11,0.021621263553014705,1,0,1,0.2387,0.308,0.45330000000000004,2.45,0.544620028409091,0.5166470614346592
11,0.024939946744677612,2,1,2,0.2415,0.4391,0.3194,2.2,0.7077769886363636,0.32209398674242423
10,0.021524420507209513,1,1,6,0.3365,0.5281,0.1354,7.4,0.8439062500000001,0.5853125
12,0.021225500536665116,1,1,9,0.6868,0.0435,0.2697,4.575,1.0,0.4145833333333334
11,0.016368549886834217,2,1,8,0.4144,0.0778,0.5078,1.975,0.8201305042613637,0.4155717329545455
11,0.03511465984415429,4,0,1,0.7338,0.2065,0.0597,1.0,0.6191916725852273,0.5329160219663149
11,0.04438990267658834,2,1,3,0.3833,0.5651,0.0516,1.275,0.6741388494318182,0.32276500355113635
11,0.03001494177327807,1,0,5,0.0915,0.4385,0.47,5.875,0.7318181818181818,0.5132575757575758
10,0.027551723980675652,5,1,4,0.6643,0.1527,0.183,1.0,0.5718164062500002,0.46894653320312496
11,0.016410126466377267,5,0,4,0.9443,0.0493,0.0064,1.0,0.981689453125,0.36965931285511366
11,0.011623535711141907,3,0,10,0.9408,0.0124,0.04680000000000001,1.375,0.5606312144886363,0.3522372951755276
11,0.04423977598500903,1,0,9,0.4977,0.2045,0.2978,8.075,0.8670454545454543,0.5920454545454545
10,0.03450883939133273,4,2,7,0.7137,0.1524,0.1339,1.0,0.5407128906249999,0.38620849609374996
11,0.04375985367736088,4,1,1,0.996,0.0012,0.0028,1.0,0.754443359375,0.6517438616071429
11,0.03225779044159144,2,0,6,0.5086,0.3995,0.09189999999999979,6.5,1.0,0.5420454545454545
11,0.031452762166123346,4,0,6,0.0848,0.0342,0.881,1.0,0.9812300248579543,0.521837992086039
11,0.029283824218073608,4,1,6,0.8738,0.0186,0.1076,1.0,0.5965176669034091,0.47468483664772726
11,0.022794081940645115,3,0,1,0.2371,0.7518,0.0111,1.025,0.6056574041193181,0.4380616714015151
11,0.04004933228916081,3,0,3,0.1068,0.163,0.7302,1.85,0.8367631392045454,0.5029230291193182
11,0.030633058213654384,2,1,1,0.091,0.711,0.198,1.7,0.826553622159091,0.6338001598011364
10,0.010378195437939206,4,1,9,0.5534,0.2488,0.1978,1.0,0.777197265625,0.5053480747767857
12,0.0451378835615266,2,1,2,0.5692,0.3905,0.0403,4.425,0.9368408203125,0.4360026041666668
12,0.010640675282193346,4,1,9,0.9947,0.0032,0.0021,1.0,1.0,0.49375
11,0.034488400417027394,4,1,2,0.4943,0.0283,0.4774,1.0,0.7516379616477273,0.7377485795454545
11,0.040983122269810435,5,1,7,0.2202,0.4947,0.2851,1.0,0.6483109907670455,0.45878628817471584
11,0.022234527455719542,2,1,3,0.3305,0.6317,0.037800000000000014,5.925,0.7323863636363637,0.5049715909090908
12,0.04842403499454903,1,2,6,0.7201,0.2237,0.056199999999999986,10.55,0.4270833333333332,0.5158854166666667
10,0.02250461753355034,4,1,7,0.7427,0.1719,0.0854,1.0,0.6944140625,0.30769543457031245
12,0.048082579633697185,4,1,2,0.3952,0.2534,0.3514,1.175,0.5887074788411459,0.49142890930175775
12,0.013599972528051153,2,1,5,0.4642,0.2225,0.3133,4.275,0.8482421875,0.4543050130208333
10,0.03496251275488308,4,1,2,0.2857,0.505,0.20929999999999999,1.375,0.8461328124999999,0.427498046875
12,0.029679682099988718,2,1,5,0.7839,0.1789,0.03719999999999979,1.25,0.842578125,0.4487630208333334
10,0.01051474703846312,4,1,2,0.879,0.1016,0.0194,1.0,0.9759179687499999,0.5489245605468749
11,0.046024947228032916,4,1,2,0.75,0.2453,0.004700000000000011,1.1,0.5858287464488636,0.6275727982954545
12,0.019302582534366924,3,0,6,0.2049,0.3566,0.4385,1.1,0.6511210123697915,0.5269677056206599
11,0.02203645267219886,3,2,2,0.6039,0.2089,0.1872,1.075,0.9715465198863636,0.6229469992897727
10,0.04329992982061587,4,1,5,0.8767,0.116,0.0073,1.0,0.965341796875,0.5993798828125
12,0.010419850648662991,5,1,10,0.837,0.0164,0.1466000000000001,1.0,0.5281300862630209,0.36107597351074217
10,0.021414817764484173,2,1,9,0.099,0.4273,0.4737,3.3,0.40873046874999996,0.44169433593749996
11,0.01656892872084364,3,1,2,0.473,0.4654,0.06160000000000011,1.0,1.0,0.6109848484848485
11,0.04863755950007973,2,1,4,0.0185,0.7713,0.2102,2.975,0.986416903409091,0.4588689630681818
12,0.017176726053747215,4,1,7,0.7512,0.0873,0.1615,1.025,1.0,0.5770833333333334
12,0.029791678947918426,1,1,8,0.8245,0.1527,0.0228,9.2,0.6546874999999999,0.5104767628205129
10,0.032684639474470624,2,1,9,0.1172,0.2706,0.6122,1.85,0.8826953124999999,0.737595703125
12,0.020656680675164206,2,0,4,0.4993,0.403,0.0977,1.025,0.61146240234375,0.5595592680431547
11,0.017052205105471355,2,1,2,0.4572,0.3448,0.198,2.775,0.7768510298295455,0.5200920336174242
11,0.030329046299790295,3,0,2,0.4247,0.266,0.3093,2.075,0.7903142755681818,0.5853278882575758
11,0.014348502866630947,5,2,7,0.5654,0.0929,0.3417,1.0,0.8562255859375,0.416488370028409
12,0.04231800100923963,2,1,9,0.0352,0.8537,0.11109999999999999,2.375,0.997686767578125,0.4958333333333333
12,0.04437320110308686,2,1,9,0.3877,0.5053,0.10699999999999998,1.425,0.84844970703125,0.6929534912109373
11,0.03379141642963497,2,1,1,0.4576,0.1435,0.3989,1.55,0.8683038884943184,0.5355575838955966
10,0.032323916142766265,4,1,4,0.152,0.0482,0.7998,1.375,0.76234375,0.6934765624999999
12,0.02067019487601543,2,2,6,0.3386,0.0241,0.6373,1.225,0.807666015625,0.6607838948567709
12,0.04698847435668298,2,2,1,0.9999,0.0,0.0001,6.95,0.7108846028645832,0.5715817260742186
11,0.04024889454255467,2,2,0,0.144,0.1169,0.7391,5.5,0.8045099431818181,0.3735706676136364
10,0.022681318566524465,5,1,6,0.6082,0.3797,0.0121,1.0,1.0,0.55475
11,0.023816290799332757,2,2,3,0.245,0.044,0.711,1.1,0.9499689275568184,0.5684847745028409
12,0.016851420419110575,2,0,6,0.4655,0.2026,0.3319,6.35,0.63524169921875,0.49247087751116075
10,0.01651325111396232,4,1,9,0.3016,0.4874,0.2110000000000001,1.0,0.9021191406250001,0.524923095703125
11,0.04417560862742407,1,1,7,0.6097,0.154,0.2363,6.7,0.8174360795454547,0.6322354403409091
11,0.03531202288662338,3,2,8,0.1623,0.5058,0.3319,1.65,0.8727095170454545,0.5370880681818182
10,0.013652084881418839,4,2,2,0.5427,0.2698,0.1875,1.0,0.8872851562499999,0.29310791015625004
12,0.03967258594446444,3,1,9,0.8452,0.0673,0.0875,1.325,0.8802510579427082,0.5891245562620837
11,0.03688003027091878,2,1,9,0.282,0.0325,0.6855,2.9,0.7586736505681818,0.5240826231060606
11,0.03354460130566571,3,1,5,0.101,0.3998,0.4992,1.0,0.9394087357954547,0.5430735402293019
11,0.049550982793452124,3,1,7,0.045,0.3017,0.6533,1.8,0.8048872514204547,0.6958683162540585
10,0.039791568874128574,2,1,8,0.9361,0.0515,0.0124,1.575,1.0,0.5
11,0.03869248373254047,3,1,3,0.4159,0.2795,0.3046,1.45,0.8179665305397726,0.7172746138139205
10,0.0498336379515486,2,2,3,0.9008,0.0697,0.029499999999999988,2.75,0.8027734375,0.68775390625
12,0.022812308879439695,3,2,9,0.092,0.8288,0.07919999999999999,1.3,0.9037404378255209,0.39851916842990454
10,0.028666849979075225,2,1,1,0.3817,0.6144,0.0039,2.65,0.7921875,0.49749999999999994
12,0.04193431451583098,3,2,8,0.3279,0.4949,0.1772,1.0,1.0,0.4166666666666667
11,0.04488500360856348,3,1,5,0.6191,0.2782,0.1027,1.025,0.9551713423295457,0.5752758360745613
10,0.015335809012779615,5,1,7,0.0929,0.8936,0.01350000000000001,1.0,0.5993359374999999,0.469744873046875
11,0.025167003681756138,2,1,6,0.3013,0.6423,0.0564,1.125,0.9729936079545457,0.19749866832386362
11,0.04807383765871081,5,1,6,0.4836,0.3368,0.1796,1.0,0.5585493607954544,0.3962402343749999
10,0.04065934561360964,3,2,5,0.0729,0.7203,0.20679999999999998,2.45,0.9174218749999999,0.849462890625
12,0.018327442743111624,3,2,6,0.6873,0.31,0.0027,1.825,0.9984130859375,0.57484130859375
11,0.029119817000241965,5,0,0,0.5831,0.1627,0.2542,1.0,0.7369984019886365,0.554787745620265
12,0.047075908782625776,4,0,9,0.0291,0.9564,0.014500000000000011,1.0,0.5074584960937499,0.5997266727023655
10,0.014475552510770848,4,1,2,0.3804,0.0989,0.5207,1.0,0.6572265625,0.5730869140625
11,0.02988202547732772,2,1,4,0.1522,0.0301,0.8177,3.725,0.9977982954545455,0.6479876893939395
11,0.022519171621724753,4,2,2,0.7003,0.2896,0.0101,1.0,0.7703102805397728,0.5424593838778409
11,0.02620538788217424,4,2,0,0.5705,0.1552,0.2743,1.0,1.0,0.4711363636363636
12,0.023072743475383673,2,0,7,0.9207,0.0612,0.0181,1.7,0.6815470377604166,0.5399563259548612
11,0.031018612983503793,3,1,3,0.1961,0.7765,0.02740000000000001,1.375,0.8034889914772727,0.5007546164772727
11,0.012439381621248998,3,1,0,0.7293,0.2574,0.01330000000000011,1.0,0.7418523615056818,0.3410102613044508
10,0.03297884097338922,3,2,7,0.5253,0.3061,0.1686000000000001,1.65,0.729208984375,0.5696484374999999
12,0.025332855835629817,4,0,1,0.729,0.0382,0.2328,1.0,0.3816558837890624,0.5167705651485559
12,0.020372493200527517,2,0,3,0.4997,0.445,0.0553,3.0,0.7343587239583333,0.5638346354166667
10,0.03716734236702822,2,1,4,0.085,0.2357,0.6793,2.15,0.68775390625,0.733427734375
12,0.025272456853938655,4,2,3,0.8479,0.1036,0.04850000000000001,1.0,0.62529296875,0.312542724609375
11,0.044784374952350596,4,1,1,0.4711,0.5287,0.0002,1.025,0.9627064098011363,0.4579456676136363
10,0.03364063192650516,2,0,4,0.1221,0.0988,0.7791,1.475,0.56505859375,0.43198674665178577
12,0.04391423855914486,4,1,4,0.6995,0.1445,0.156,1.025,0.6694234212239585,0.45857425265842017
11,0.04705518321291282,2,0,2,0.1254,0.6506,0.224,4.0,0.8083806818181818,0.6052556818181818
10,0.02706339882477024,4,1,2,0.4462,0.541,0.012799999999999877,1.0,1.0,0.6329545454545454
11,0.021958911577786958,2,1,6,0.2613,0.4716,0.2671,2.875,0.7725230823863636,0.461880770596591
11,0.03468688261902535,2,1,2,0.5193,0.1202,0.3605,2.275,0.6015802556818182,0.5658735795454546
11,0.01813287336876638,2,1,5,0.7854,0.2103,0.004300000000000011,1.875,0.7659446022727273,0.3517733487215909
10,0.02554511016466523,3,1,2,0.584,0.1904,0.2256,1.075,0.5254687499999999,0.4293673502604167
11,0.042587541128332206,1,0,7,0.8134,0.014,0.1726,7.4,0.7803977272727274,0.6235795454545455
11,0.022258993060010595,4,0,1,0.944,0.0031,0.0529,1.0,0.46774680397727275,0.5116117667326163
10,0.04728946193681989,2,0,1,0.1815,0.6457,0.1728,3.0,0.7396874999999999,0.47243815104166664
10,0.02051838682852822,4,1,8,0.7666,0.0811,0.1523000000000001,1.65,0.947060546875,0.5934375000000001
11,0.028755392296635394,4,1,10,0.1998,0.3747,0.4255,1.0,0.8686501242897726,0.5234691273082385
11,0.029328948526664685,2,1,0,0.1159,0.5086,0.3755,2.35,0.9756392045454545,0.4432765151515152
11,0.03524900281240711,4,1,3,0.1675,0.6277,0.2048,1.0,0.8907981178977273,0.41634743430397736
11,0.034236888344169894,1,1,3,0.6323,0.3257,0.042,5.925,0.8375710227272727,0.5903409090909092
12,0.046821199358058126,2,1,9,0.8449,0.0257,0.1294,2.075,0.7075317382812499,0.4487833658854166
10,0.02622484878070517,5,1,2,0.6386,0.2637,0.0977000000000001,1.0,0.9927636718749999,0.401142578125
11,0.028997124710002015,2,0,1,0.5029,0.4516,0.04550000000000001,1.925,0.599551669034091,0.5331702030066288
12,0.045608520822315965,5,2,2,0.0366,0.2487,0.7147,1.0,0.78031005859375,0.6927627563476562
12,0.04124633503988635,2,1,8,0.7949,0.1166,0.0885,3.225,1.0,0.6604166666666667
12,0.04268288760197252,5,1,1,0.5361,0.071,0.3929,1.0,0.9824249267578125,0.6636767069498697
11,0.04001859076784035,5,0,0,0.3773,0.1108,0.5119,1.0,0.7067848899147727,0.5321657997320507
11,0.027205773415913008,4,0,7,0.475,0.4369,0.08810000000000011,1.0,0.9716619318181818,0.5056629527698865
11,0.010773260570888695,3,1,9,0.0106,0.7867,0.2027,1.025,0.9968039772727273,0.894149502840909
11,0.04189965739422375,2,1,4,0.283,0.6489,0.0681,1.15,0.8181640625,0.37501775568181805
12,0.04989735018542633,2,2,4,0.1918,0.2299,0.5783,3.025,0.8668701171875,0.45521158854166666
11,0.04403002447471738,4,1,3,0.171,0.2741,0.5549,1.0,1.0,0.6335227272727273
10,0.02916239057793623,3,1,6,0.1078,0.7726,0.1196,1.525,0.946923828125,0.3025
12,0.04510875507840493,4,1,0,0.4067,0.4524,0.1409,1.0,0.7544596354166666,0.3706469217936198
11,0.03592868030604722,4,2,1,0.0467,0.6341,0.3192,1.0,0.9908602627840907,0.45819350733901504
11,0.020359804792546288,2,1,2,0.4301,0.5067,0.0632,4.0,0.8213068181818182,0.5862926136363635
11,0.03752635799384587,3,2,1,0.2998,0.612,0.0882,1.2,0.9730468750000002,0.5017755681818181
12,0.044121442028170345,4,2,5,0.6106,0.0157,0.3737,1.025,1.0,0.5
11,0.042637461411907523,2,1,6,0.5918,0.1974,0.2108,2.425,0.7777166193181818,0.6332619406960227
12,0.018558751996319928,2,0,0,0.1457,0.8434,0.010899999999999879,7.75,0.7614013671875001,0.5271378580729168
11,0.013526788780412061,4,0,6,0.6553,0.144,0.2007,1.0,0.8076615767045455,0.4882297010893265
10,0.04061275782516291,3,0,2,0.2242,0.0211,0.7547,1.025,0.482041015625,0.55461669921875
11,0.018385583903344403,1,0,8,0.3934,0.5667,0.03990000000000001,8.375,0.7302201704545455,0.5009351325757576
11,0.04099614159548528,1,2,4,0.3782,0.6072,0.014600000000000111,7.625,0.6062855113636365,0.4723011363636364
11,0.024057206054024283,2,1,0,0.9273,0.0638,0.0089,3.025,0.7479403409090908,0.4621419270833334
12,0.03562961575268433,1,1,0,0.9931,0.0023,0.0046,6.3,0.959375,0.5618896484375
11,0.020618033568108936,2,0,3,0.4422,0.5215,0.0363,5.075,0.6098277698863636,0.5400753136837121
12,0.04558056532915656,3,0,4,0.7756,0.1972,0.0272000000000001,1.2,0.5988159179687502,0.526240229196867
11,0.02926092606605811,1,2,5,0.6574,0.1499,0.1927,6.525,0.7030894886363637,0.5
10,0.029435463243860115,2,1,2,0.7508,0.168,0.0812,2.2,0.788349609375,0.40609375
11,0.04120078402956664,5,1,9,0.7537,0.0585,0.1878,1.0,0.9990478515625,0.38034150094696967
10,0.01866574459123728,2,1,10,0.3598,0.1998,0.4404,6.475,0.6075,0.4993164062499999
11,0.03385869771438458,2,1,2,0.1616,0.0304,0.808,1.075,0.8492143110795454,0.46067005504261366
11,0.0460284860405054,4,2,1,0.2942,0.4114,0.2944,1.0,0.7521484375,0.35267223011363635
11,0.02744001684203297,2,1,1,0.1112,0.4269,0.4619,2.3,0.9245827414772727,0.6380792791193182
10,0.03456857374483937,2,1,2,0.0269,0.2499,0.7232000000000001,5.05,0.96953125,0.5950781249999999
11,0.02512134813191949,1,0,0,0.8306,0.1221,0.0473,5.375,0.7786931818181818,0.5758928571428571
11,0.029146052816607773,4,0,7,0.9425,0.0101,0.0474,1.0,0.5833318536931819,0.4245651539363807
11,0.04217795490890445,4,1,6,0.853,0.0641,0.0829,1.0,0.8146772904829547,0.6487624659682766
